"","nuts2","year","emp","country","gva","k","regionid"
"2312","pl51",2010,5822.2,"pl",54413.85,77235.71875,193
"2313","pl51",2011,5574.1,"pl",57641.12,82930.8671875,193
"2314","pl51",2012,5535.7,"pl",59269.23,87726.3984375,193
"2315","pl52",2000,1620.1,"pl",7731.16,2515.85009765625,194
"2316","pl52",2001,1758.7,"pl",8555.59,4421.63232421875,194
"2317","pl52",2002,1634,"pl",8380.24,5817.03759765625,194
"2318","pl52",2003,1577.6,"pl",7469.78,6875.11181640625,194
"2319","pl52",2004,1566.2,"pl",8554.83,7966.0849609375,194
"2320","pl52",2005,1688.1,"pl",9861.8,9412.9921875,194
"2321","pl52",2006,1687.9,"pl",10727.94,10877.6630859375,194
"2322","pl52",2007,1743.4,"pl",12559.4,13052.0634765625,194
"2323","pl52",2008,1895,"pl",14848.95,15394.234375,194
"2324","pl52",2009,1897.1,"pl",12449.18,17084.779296875,194
"2325","pl52",2010,1767.2,"pl",13847.35,19058.802734375,194
"2326","pl52",2011,1730.9,"pl",14414.64,20597.6328125,194
"2327","pl52",2012,1751.8,"pl",14651.45,21513.548828125,194
"2328","pl61",2000,4705.2,"pl",16029.64,4747.759765625,195
"2329","pl61",2001,3914,"pl",18435.21,9012.0361328125,195
"2330","pl61",2002,3843,"pl",18027.68,12552.890625,195
"2331","pl61",2003,3809.1,"pl",16310.35,14713.267578125,195
"2332","pl61",2004,3803.3,"pl",17279.98,16604.556640625,195
"2333","pl61",2005,3631.4,"pl",20154.12,19518.552734375,195
"2334","pl61",2006,3511.1,"pl",22473.63,22715.689453125,195
"2335","pl61",2007,3641.8,"pl",25614.35,27613.9765625,195
"2336","pl61",2008,3580.2,"pl",29568.63,34355.421875,195
"2337","pl61",2009,4058.2,"pl",25445.06,38867.98046875,195
"2338","pl61",2010,3847.9,"pl",28816.92,43306.61328125,195
"2339","pl61",2011,3747,"pl",29774.55,47193.8203125,195
"2340","pl61",2012,3848.4,"pl",30548.43,48991.859375,195
"2341","pl62",2000,2305.8,"pl",9554.67,2657.5400390625,196
"2342","pl62",2001,2391.9,"pl",10681.08,4993.029296875,196
"2343","pl62",2002,2186.3,"pl",10439.94,7126.8349609375,196
"2344","pl62",2003,2283.2,"pl",9722.94,8759.6396484375,196
"2345","pl62",2004,2289.8,"pl",10261.34,10262.494140625,196
"2346","pl62",2005,2395.8,"pl",12132.75,12775.0703125,196
"2347","pl62",2006,2533.6,"pl",13392.54,15647.439453125,196
"2348","pl62",2007,2698.7,"pl",15160.02,18918.654296875,196
"2349","pl62",2008,2812.2,"pl",17516.02,22693.70703125,196
"2350","pl62",2009,2829.7,"pl",15412,24264.23046875,196
"2351","pl62",2010,2765.7,"pl",17446.61,26832.8359375,196
"2352","pl62",2011,2627.4,"pl",18154.15,29902.990234375,196
"2353","pl62",2012,2546.9,"pl",18602.06,32033.291015625,196
"2354","pl63",2000,3592.4,"pl",18538.5,6896.10009765625,197
"2355","pl63",2001,3752.1,"pl",21204.5,12008.865234375,197
"2356","pl63",2002,3633.3,"pl",21244.36,16380.365234375,197
"2357","pl63",2003,3535.2,"pl",19260.4,19144.01953125,197
"2358","pl63",2004,3449.1,"pl",20428.57,22095.736328125,197
"2359","pl63",2005,3482.5,"pl",24483.46,26230.306640625,197
"2360","pl63",2006,3607.3,"pl",27298.97,31051.380859375,197
"2361","pl63",2007,3956.7,"pl",31248.5,38858.453125,197
"2362","pl63",2008,4127.9,"pl",35292.56,48068.25390625,197
"2363","pl63",2009,4078.7,"pl",32077.82,56044.9453125,197
"2364","pl63",2010,4136,"pl",36082.31,60082.6953125,197
"2365","pl63",2011,4072.5,"pl",38013.89,63741.98046875,197
"2366","pl63",2012,4384,"pl",40066.92,67961.3515625,197
"2367","pt11",2000,8587.96,"pt",83831.66,8832.0595703125,198
"2368","pt11",2001,8949.79,"pt",89890.35,17062.48046875,198
"2369","pt11",2002,8891.88,"pt",93288.18,23961.08984375,198
"2370","pt11",2003,8742.12,"pt",94275.16,29349.9453125,198
"2371","pt11",2004,8685.32,"pt",97421.78,34063.6953125,198
"2372","pt11",2005,8621.31,"pt",101669.3,38820.16015625,198
"2373","pt11",2006,8690.95,"pt",106172.29,61217.3359375,198
"2374","pt11",2007,8720.31,"pt",113558.64,82289.5234375,198
"2375","pt11",2008,8693.83,"pt",117251.93,102214.8515625,198
"2376","pt11",2009,8442.91,"pt",116867.07,115316.8671875,198
"2377","pt11",2010,8333.12,"pt",128518.01,125959.609375,198
"2378","pt11",2011,8233.36,"pt",125975.8,131935.640625,198
"2379","pt11",2012,7960.8,"pt",122423.25,135612.1875,198
"2380","pt15",2000,936.33,"pt",12171.85,1657.5,199
"2381","pt15",2001,989.47,"pt",13283.74,3540.78491210938,199
"2382","pt15",2002,1013.09,"pt",14194.92,5007.01708984375,199
"2383","pt15",2003,1042.26,"pt",14910.28,6512.564453125,199
"2384","pt15",2004,1068.09,"pt",15496.89,7756.0400390625,199
"2385","pt15",2005,1081.06,"pt",16403.1,8882.763671875,199
"2386","pt15",2006,1090.68,"pt",17376.89,14620.0791015625,199
"2387","pt15",2007,1099.98,"pt",18669.81,20993.3671875,199
"2388","pt15",2008,1122.25,"pt",19252.54,25664.33203125,199
"2389","pt15",2009,1075.95,"pt",18659.11,27712.033203125,199
"2390","pt15",2010,1044.24,"pt",19022.21,29103.4375,199
"2391","pt15",2011,1024.29,"pt",18504.06,29727.951171875,199
"2392","pt15",2012,970.78,"pt",18020.72,28713.328125,199
"2393","pt16",2000,5373.05,"pt",56591.1,7034.740234375,200
"2394","pt16",2001,5503.04,"pt",59778.28,13540.6591796875,200
"2395","pt16",2002,5490.93,"pt",62239.86,19498.330078125,200
"2396","pt16",2003,5483.74,"pt",64676.03,23876.01953125,200
"2397","pt16",2004,5442.53,"pt",67490.25,27947.40625,200
"2398","pt16",2005,5407.21,"pt",69346.77,31452.3046875,200
"2399","pt16",2006,5465.43,"pt",72333.89,48145.69921875,200
"2400","pt16",2007,5450.48,"pt",76190.05,62600.86328125,200
"2401","pt16",2008,5427.57,"pt",77231,74857.9453125,200
"2402","pt16",2009,5282.8,"pt",77880.15,82320.7421875,200
"2403","pt16",2010,5192.8,"pt",84524.08,88784.5390625,200
"2404","pt16",2011,5109.16,"pt",82418.94,90910.546875,200
"2405","pt16",2012,4900.14,"pt",79752.79,91288.234375,200
"2406","pt17",2000,7148.93,"pt",116473.66,12884.48046875,201
"2407","pt17",2001,7634.68,"pt",122859.26,23232.2578125,201
"2408","pt17",2002,7805.87,"pt",130186.15,31478.048828125,201
"2409","pt17",2003,7665.25,"pt",134189.11,37826.40234375,201
"2410","pt17",2004,7696.39,"pt",141270.33,43003.72265625,201
"2411","pt17",2005,7743.07,"pt",146048.48,47462.2734375,201
"2412","pt17",2006,7757.98,"pt",152078.19,74154.6953125,201
"2413","pt17",2007,7815.89,"pt",161525.89,96841.84375,201
"2414","pt17",2008,7996.35,"pt",167051,118303.6796875,201
"2415","pt17",2009,7877.42,"pt",167573.82,135004.890625,201
"2416","pt17",2010,7934.41,"pt",174459.66,150202.484375,201
"2417","pt17",2011,7763.85,"pt",169777.62,157146.09375,201
"2418","pt17",2012,7410.23,"pt",160075.38,158956.140625,201
"2419","pt18",2000,1528.01,"pt",19941.17,2864.1201171875,202
"2420","pt18",2001,1566.89,"pt",20854.58,5627.93212890625,202
"2421","pt18",2002,1594.15,"pt",21744.37,7898.51220703125,202
"2422","pt18",2003,1605.95,"pt",22603.9,9350.5556640625,202
"2423","pt18",2004,1600.53,"pt",23536.07,10921.6318359375,202
"2424","pt18",2005,1609.56,"pt",24218.02,12070.697265625,202
"2425","pt18",2006,1623.33,"pt",25488.86,16937.65234375,202
"2426","pt18",2007,1622.18,"pt",26646.24,21748.064453125,202
"2427","pt18",2008,1622.43,"pt",26971.33,25463.205078125,202
"2428","pt18",2009,1571,"pt",26685.89,29182.7734375,202
"2429","pt18",2010,1540.17,"pt",28731.4,32208.1484375,202
"2430","pt18",2011,1515.59,"pt",27935.68,35456.59765625,202
"2431","pt18",2012,1443.68,"pt",26363.41,36222.7265625,202
"2432","pt20",2000,479.81,"pt",5819.66,901.619995117188,203
"2433","pt20",2001,490.94,"pt",6406.9,1729.1669921875,203
"2434","pt20",2002,504.92,"pt",6884.37,2465.10205078125,203
"2435","pt20",2003,509.07,"pt",7173.51,3218.466796875,203
"2436","pt20",2004,522.37,"pt",7443.74,3714.89672851562,203
"2437","pt20",2005,527.86,"pt",7801.71,4399.97216796875,203
"2438","pt20",2006,544.91,"pt",8180.74,6122.58642578125,203
"2439","pt20",2007,551.94,"pt",8641.37,8169.42822265625,203
"2440","pt20",2008,555.87,"pt",9064.12,9858.5439453125,203
"2441","pt20",2009,549.47,"pt",9165.44,11063.8720703125,203
"2442","pt20",2010,541.82,"pt",9530.03,11808.470703125,203
"2443","pt20",2011,532.02,"pt",9290.57,11950.25,203
"2444","pt20",2012,509.42,"pt",8893.69,11938.5625,203
"2445","pt30",2000,566.79,"pt",6647.72,1776.43005371094,204
"2446","pt30",2001,582.08,"pt",6888.88,2987.17553710938,204
"2447","pt30",2002,590.13,"pt",7930.94,4111.4990234375,204
"2448","pt30",2003,611.38,"pt",8277.75,4826.4140625,204
"2449","pt30",2004,640.11,"pt",8986.78,5951.28173828125,204
"2450","pt30",2005,638.85,"pt",9484.79,6907.11962890625,204
"2451","pt30",2006,644.23,"pt",9978.1,9680.912109375,204
"2452","pt30",2007,638.78,"pt",10517.49,11715.9248046875,204
"2453","pt30",2008,640.32,"pt",11004.72,13665.515625,204
"2454","pt30",2009,624.5,"pt",10928.8,15148.3583984375,204
"2455","pt30",2010,619.21,"pt",11211.99,16135.5341796875,204
