"","year","sic4dig","id","go","m","l","k","sic3dig","sic2dig","minyear","maxyear","countyear","va","lnvaOl","lnk"
"26",86,3813,117,33181.6015625,13625.9462890625,30,9166.2333984375,381,38,79,86,8,19555.65625,6.47982263565063,9.12328147888184
"27",80,3710,117,23005,8838,36,6600.224609375,381,38,79,86,8,14167,5.97515153884888,8.79485893249512
"28",85,3813,117,38881.171875,6980.18701171875,30,9157.634765625,381,38,79,86,8,31900.984375,6.9691948890686,9.12234306335449
"29",81,3710,117,35479.6328125,9983.759765625,34,7043.45751953125,381,38,79,86,8,25495.873046875,6.61991119384766,8.85985469818115
"30",79,3710,117,20853.689453125,7219.44873046875,32,6479.32421875,381,38,79,86,8,13634.240234375,6.05460357666016,8.77637195587158
"31",83,3710,117,18511.291015625,8192.353515625,26,7390.09033203125,381,38,79,86,8,10318.9375,5.98363971710205,8.9078950881958
"32",82,3710,117,20632.8203125,9027.125,31,8033.92529296875,381,38,79,86,8,11605.6953125,5.92526388168335,8.99142837524414
"33",80,3420,135,11799,1402,22,5696.5126953125,342,34,79,86,8,10397,6.15823030471802,8.64760971069336
"34",86,3420,135,4902.00244140625,1965.80749511719,13,3411.47265625,342,34,79,86,8,2936.19482421875,5.41992044448853,8.1348991394043
"35",84,3420,135,3047.26489257812,1125.08959960938,12,4018.66772460938,342,34,79,86,8,1922.17529296875,5.07630634307861,8.2987060546875
"36",81,3420,135,4991.75341796875,1044.14587402344,19,5205.48779296875,342,34,79,86,8,3947.607421875,5.33642578125,8.55746841430664
"37",83,3420,135,3806.12646484375,972.031127929688,12,4372.65478515625,342,34,79,86,8,2834.09521484375,5.46457147598267,8.38312530517578
"38",79,3420,135,12281.1806640625,2053.59765625,18,6247.22119140625,342,34,79,86,8,10227.5830078125,6.34247159957886,8.73989200592041
"39",82,3420,135,5630.87255859375,1395.34716796875,18,4766.39404296875,342,34,79,86,8,4235.525390625,5.4608907699585,8.46934509277344
"40",85,3420,135,4542.9970703125,1557.38854980469,12,3699.64404296875,342,34,79,86,8,2985.6083984375,5.51665210723877,8.21599197387695
"41",86,3134,162,204124.0625,95272.296875,120,106942.484375,313,31,79,86,8,108851.765625,6.81025075912476,11.5800466537476
"42",81,3134,162,144187.53125,73128.140625,77,59026.8828125,313,31,79,86,8,71059.390625,6.82746601104736,10.9857482910156
"43",83,3134,162,165660.328125,68315.8046875,80,109263.0078125,313,31,79,86,8,97344.5234375,7.10398530960083,11.6015129089355
"44",80,3134,162,153755.015625,78082,77,58395.859375,313,31,79,86,8,75673.015625,6.89037132263184,10.9750003814697
"45",79,3134,162,155611.5,53031.72265625,71,61901.58984375,313,31,79,86,8,102579.78125,7.27571630477905,11.0333013534546
"46",84,3134,162,151023.453125,66860.9375,73,104770.1171875,313,31,79,86,8,84162.515625,7.05004549026489,11.5595235824585
"47",85,3134,162,160051.625,68850.0625,87,102158.3671875,313,31,79,86,8,91201.5625,6.95491933822632,11.5342798233032
"48",82,3134,162,139263.25,62903.1328125,71,77867.375,313,31,79,86,8,76360.1171875,6.98053598403931,11.2627620697021
"49",80,3311,171,37614.57421875,15755,33,18226.673828125,331,33,79,86,8,21859.57421875,6.49588680267334,9.81064128875732
"50",84,3311,171,40131.4375,17932.8125,28,18946.56640625,331,33,79,86,8,22198.625,6.67558097839355,9.84937763214111
"51",81,3311,171,46921.69140625,11148.16015625,32,20560.4765625,331,33,79,86,8,35773.53125,7.01922750473022,9.93112564086914
"52",85,3311,171,32527.876953125,15531.0439453125,30,18335.73828125,331,33,79,86,8,16996.83203125,6.3395848274231,9.81660747528076
"53",86,3311,171,40175.6171875,17155.759765625,39,18190.142578125,331,33,79,86,8,23019.857421875,6.38055086135864,9.80863475799561
"54",83,3311,171,32511.3984375,12597.189453125,32,19082.66796875,331,33,79,86,8,19914.208984375,6.43345308303833,9.85653591156006
"55",79,3311,171,130107.671875,67102.109375,78,17242.0546875,331,33,79,86,8,63005.5625,6.69426965713501,9.75510692596436
"56",82,3311,171,28433.126953125,5752.15087890625,32,19771.701171875,331,33,79,86,8,22680.9765625,6.56354570388794,9.89200687408447
"57",85,3693,198,9448.3720703125,9044.6572265625,28,5211.98193359375,369,36,79,86,8,403.71484375,2.66850423812866,8.5587158203125
"58",82,3693,198,16324.2783203125,11671.1796875,34,6543.72705078125,369,36,79,86,8,4653.0986328125,4.9189281463623,8.78626251220703
"59",79,3693,198,10436.763671875,5731.31640625,25,2876.80346679688,369,36,79,86,8,4705.447265625,5.23760032653809,7.96443510055542
"60",86,3693,198,12550.33203125,9143.1455078125,29,4947.22216796875,369,36,79,86,8,3407.1865234375,4.76634645462036,8.50658130645752
"61",84,3693,198,8764.78515625,7041.1904296875,24,5339.7119140625,369,36,79,86,8,1723.5947265625,4.27411365509033,8.58292675018311
"62",83,3693,198,10366.72265625,7178.6806640625,24,5908.7119140625,369,36,79,86,8,3188.0419921875,4.88910818099976,8.68418312072754
"63",81,3693,198,23038.13671875,12330.4423828125,37,6841.615234375,369,36,79,86,8,10707.6943359375,5.667799949646,8.83077907562256
"64",80,3693,198,20607.162109375,10647,33,3000.09399414062,369,36,79,86,8,9960.162109375,5.70984125137329,8.00639915466309
"65",83,3813,342,70321.2265625,29177.955078125,91,23446.62109375,381,38,79,86,8,41143.2734375,6.11395645141602,10.062481880188
"66",85,3813,342,149956.25,71563.03125,129,28530.259765625,381,38,79,86,8,78393.21875,6.40968036651611,10.2587203979492
"67",84,3813,342,100507.6875,61333.29296875,118,27835.248046875,381,38,79,86,8,39174.39453125,5.80509376525879,10.234058380127
"68",86,3813,342,105296.7578125,43346.51953125,158,32877.6484375,381,38,79,86,8,61950.23828125,5.97149181365967,10.4005479812622
"69",82,3813,342,49188.40625,24469.298828125,83,20370.23046875,381,38,79,86,8,24719.107421875,5.69649124145508,9.92183017730713
"70",81,3813,342,57700.359375,29380.1171875,83,20146.125,381,38,79,86,8,28320.2421875,5.83249139785767,9.91076755523682
"71",79,3813,342,45950.37890625,25594.396484375,72,22593.501953125,381,38,79,86,8,20355.982421875,5.64446401596069,10.0254173278809
"72",80,3813,342,40748.0546875,25837,89,21112.060546875,381,38,79,86,8,14911.0546875,5.1212215423584,9.95759963989258
"73",85,3523,396,16166.7236328125,12045.94921875,24,5016.46240234375,352,35,79,86,8,4120.7744140625,5.14574241638184,8.52048015594482
"74",86,3523,396,34947.3046875,28127.833984375,23,4671.59423828125,352,35,79,86,8,6819.470703125,5.6920428276062,8.44925594329834
"75",80,3523,396,9783.9775390625,4200,20,6669.734375,352,35,79,86,8,5583.9775390625,5.63192415237427,8.80533504486084
"76",79,3523,396,8668.8896484375,2633.21264648438,20,7206.35009765625,352,35,79,86,8,6035.6767578125,5.7097110748291,8.88271808624268
"77",84,3523,396,12751.62890625,3158.4169921875,20,5406.78076171875,352,35,79,86,8,9593.2119140625,6.1730785369873,8.59540939331055
"78",82,3523,396,10291.8544921875,5765.6845703125,19,5759.64111328125,352,35,79,86,8,4526.169921875,5.47319221496582,8.65863037109375
"79",81,3523,396,13819.958984375,7129.322265625,20,6189.84130859375,352,35,79,86,8,6690.63671875,5.81273221969604,8.73066425323486
"80",83,3523,396,10459.9853515625,4395.73486328125,21,5577.1494140625,352,35,79,86,8,6064.25048828125,5.6656436920166,8.62643337249756
"81",85,3511,414,34020.8125,9510.123046875,13,4139.24658203125,351,35,79,86,8,24510.689453125,7.54191541671753,8.32826900482178
"82",86,3511,414,50190.91015625,3054.15942382812,13,3937.68627929688,351,35,79,86,8,47136.75,8.1958589553833,8.27834892272949
"83",80,3511,414,20926.720703125,7081,16,5295.1923828125,351,35,79,86,8,13845.720703125,6.76314258575439,8.57455444335938
"84",79,3511,414,21291.552734375,3697.7529296875,14,5519.810546875,351,35,79,86,8,17593.80078125,7.13624477386475,8.61609840393066
"85",81,3511,414,25906.0703125,7472.2314453125,19,5040.8173828125,351,35,79,86,8,18433.83984375,6.87750434875488,8.52532386779785
"86",82,3511,414,26337.216796875,8094.068359375,15,4799.3154296875,351,35,79,86,8,18243.1484375,7.10349464416504,8.47622871398926
"87",84,3511,414,21914.396484375,15563.9306640625,10,4349.53564453125,351,35,79,86,8,6350.4658203125,6.45369815826416,8.3778247833252
"88",83,3511,414,35613.859375,9422.2861328125,14,4569.26220703125,351,35,79,86,8,26191.57421875,7.53413581848145,8.4271068572998
"89",83,3117,558,4775.2021484375,3939.578125,16,2653.56298828125,311,31,79,86,8,835.6240234375,3.95559000968933,7.88365840911865
"90",80,3117,558,6902,3990,20,3796.89990234375,311,31,79,86,8,2912,4.98086309432983,8.24194049835205
"91",81,3117,558,7533.48388671875,4719.8662109375,20,3354.45190429688,311,31,79,86,8,2813.61767578125,4.94649410247803,8.11804389953613
"92",84,3117,558,4778.3046875,3839.40112304688,17,2375.36328125,311,31,79,86,8,938.903564453125,4.01149940490723,7.7729058265686
"93",85,3117,558,3656.68237304688,2597.74340820312,17,2135.06591796875,311,31,79,86,8,1058.93896484375,4.13180923461914,7.66625261306763
"94",79,3117,558,8288.8984375,5027.3564453125,18,4148.7197265625,311,31,79,86,8,3261.5419921875,5.19958353042603,8.3305549621582
"95",82,3117,558,8036.2529296875,2834.36303710938,12,2976.96118164062,311,31,79,86,8,5201.8896484375,6.07187080383301,7.99865818023682
"96",86,3117,558,7692.45751953125,3486.8349609375,15,1926.66931152344,311,31,79,86,8,4205.62255859375,5.63612747192383,7.56354808807373
"97",81,3691,648,43109.14453125,28725.478515625,44,7027.84619140625,369,36,79,86,8,14383.666015625,5.78965902328491,8.85763549804688
"98",84,3691,648,30319.68359375,12560.15625,42,7429.54736328125,369,36,79,86,8,17759.52734375,6.04700756072998,8.91322040557861
"99",80,3691,648,37591.734375,7781,50,4487.8837890625,369,36,79,86,8,29810.734375,6.39060068130493,8.40913677215576
"100",83,3691,648,28892.4453125,11195.107421875,44,7867.0439453125,369,36,79,86,8,17697.337890625,5.99697971343994,8.97043800354004
"101",82,3691,648,21909.728515625,11000.75,38,6600.8955078125,369,36,79,86,8,10908.978515625,5.65975522994995,8.79496097564697
"102",85,3691,648,30146.37109375,10543.708984375,45,7036.26220703125,369,36,79,86,8,19602.662109375,6.07675838470459,8.85883235931396
"103",86,3691,648,16937.26953125,6872.197265625,44,6681.861328125,369,36,79,86,8,10065.072265625,5.43263673782349,8.80715179443359
"104",79,3691,648,23246.693359375,8788.5078125,38,4765.2998046875,369,36,79,86,8,14458.185546875,5.94142961502075,8.46911525726318
"105",80,3117,729,9042,5765,13,3714.09521484375,311,31,79,86,8,3277,5.52973413467407,8.21989059448242
"106",84,3117,729,8495.2392578125,6129.796875,15,2822.09057617188,311,31,79,86,8,2365.4423828125,5.06066989898682,7.94523334503174
"107",79,3117,729,11329.5498046875,5948.142578125,15,3984.63037109375,311,31,79,86,8,5381.4072265625,5.88265514373779,8.29020023345947
"108",86,3117,729,4159.13671875,2522.27075195312,12,2250.26953125,311,31,79,86,8,1636.86596679688,4.9156322479248,7.71880531311035
"109",82,3117,729,10068.7060546875,8251.0400390625,15,3554.89013671875,311,31,79,86,8,1817.666015625,4.7972583770752,8.17607975006104
"110",85,3117,729,6671.5458984375,3501.75830078125,17,2518.7470703125,311,31,79,86,8,3169.78759765625,5.22820663452148,7.8315167427063
"111",83,3117,729,9838.1376953125,7432.4404296875,15,3165.455078125,311,31,79,86,8,2405.697265625,5.07754468917847,8.06005191802979
"112",81,3117,729,9095.24609375,6148.81640625,14,3288.62182617188,311,31,79,86,8,2946.4296875,5.34929227828979,8.09822368621826
"113",85,3115,819,982273,403019.53125,312,895839.5,311,31,79,86,8,579253.5,7.52649211883545,13.7055168151855
"114",86,3115,819,1073423.125,826436.1875,309,897087.625,311,31,79,86,8,246986.9375,6.68374967575073,13.7069091796875
"115",79,3115,819,273840.53125,233060.984375,206,568866.25,311,31,79,86,8,40779.546875,5.2880597114563,13.2514009475708
"116",84,3115,819,731008.75,412177.53125,265,885309.5,311,31,79,86,8,318831.21875,7.09268712997437,13.6936922073364
"117",82,3115,819,759740.75,562329.0625,293,913089.625,311,31,79,86,8,197411.6875,6.51287412643433,13.7245893478394
"118",81,3115,819,654022.5,357070.125,327,934448.375,311,31,79,86,8,296952.375,6.81136703491211,13.7477121353149
"119",80,3115,819,618875.3125,332074,247,850868,311,31,79,86,8,286801.3125,7.05715656280518,13.6540126800537
"120",83,3115,819,1044652.9375,534921.8125,297,894689.25,311,31,79,86,8,509731.125,7.44790649414062,13.704231262207
"121",81,3117,891,13472.92578125,7473.8427734375,22,5915.49462890625,311,31,79,86,8,5999.0830078125,5.60831928253174,8.68533039093018
"122",80,3117,891,11653,6872,24,4340.23046875,311,31,79,86,8,4781,5.29435110092163,8.37568283081055
"123",84,3117,891,10452.8427734375,7287.91650390625,20,4343.22314453125,311,31,79,86,8,3164.92626953125,5.06415271759033,8.37637233734131
"124",82,3117,891,14640.94140625,10025.845703125,19,5331.095703125,311,31,79,86,8,4615.095703125,5.49264907836914,8.58131217956543
"125",83,3117,891,11058.7080078125,6886.59912109375,20,4809.47509765625,311,31,79,86,8,4172.10888671875,5.34044456481934,8.47834300994873
"126",86,3117,891,11952.4013671875,8028.18017578125,11,3938.32006835938,311,31,79,86,8,3924.22119140625,5.87702798843384,8.27850914001465
"127",79,3117,891,12870.7021484375,8225.2392578125,24,4689.8876953125,311,31,79,86,8,4645.462890625,5.26559257507324,8.45316410064697
"128",85,3117,891,10556.5263671875,7573.8212890625,20,3911.43872070312,311,31,79,86,8,2982.705078125,5.00485372543335,8.27166080474854
"129",80,3420,981,114901,14841,110,27890.32421875,342,34,79,86,8,100060,6.81304502487183,10.2360353469849
"130",83,3420,981,70231.578125,27681.755859375,93,27998.8984375,342,34,79,86,8,42549.8203125,6.12583160400391,10.2399206161499
"131",86,3420,981,59594.26171875,17749.2890625,94,30252.931640625,342,34,79,86,8,41844.97265625,6.0984320640564,10.3173484802246
"132",85,3420,981,62198.39453125,19332.869140625,92,30877.505859375,342,34,79,86,8,42865.5234375,6.14403438568115,10.3377828598022
"133",79,3420,981,110409.515625,18042.69921875,82,26532.583984375,342,34,79,86,8,92366.8125,7.02680397033691,10.186128616333
"134",82,3420,981,86346.9140625,26491.373046875,102,28390.2734375,342,34,79,86,8,59855.5390625,6.37471628189087,10.2538022994995
"135",84,3420,981,63735.74609375,16752.51953125,92,28596.51171875,342,34,79,86,8,46983.2265625,6.23575735092163,10.2610397338867
"136",81,3420,981,127060.6015625,21760,108,30737.4140625,342,34,79,86,8,105300.6015625,6.88244295120239,10.3332357406616
"137",82,3115,1152,1170292.375,134627.484375,331,1374058.625,311,31,79,86,8,1035664.875,8.04843616485596,14.133279800415
"138",84,3115,1152,1251038.375,684936.5625,172,1415793.375,311,31,79,86,8,566101.8125,8.09903430938721,14.163200378418
"139",81,3115,1152,931365.6875,146868.1875,353,1345637.875,311,31,79,86,8,784497.5,7.7063307762146,14.1123790740967
"140",79,3115,1152,904342.6875,309295.34375,389,1128764.125,311,31,79,86,8,595047.375,7.33281707763672,13.9366340637207
"141",85,3115,1152,1402571.25,685499.375,408,1477764.125,311,31,79,86,8,717071.875,7.47166395187378,14.2060403823853
"142",83,3115,1152,967470.875,230717.375,325,1395943.625,311,31,79,86,8,736753.5,7.72618341445923,14.1490812301636
"143",80,3115,1152,1131977.625,138721,405,1389797.5,311,31,79,86,8,993256.625,7.80485725402832,14.1446685791016
"144",86,3115,1152,1514700.25,479828.375,393,1483697,311,31,79,86,8,1034871.875,7.87597846984863,14.2100477218628
"145",85,3111,1224,189264.375,93098.328125,173,29859.1953125,311,31,79,86,8,96166.046875,6.32053995132446,10.3042478561401
"146",79,3111,1224,259919.921875,175275.953125,34,18234.623046875,311,31,79,86,8,84643.96875,7.81984853744507,9.81107711791992
"147",80,3111,1224,163788,123727,34,20135.57421875,311,31,79,86,8,40061,7.0717978477478,9.91024303436279
"148",83,3111,1224,106006.84375,88935.6015625,38,25505.857421875,311,31,79,86,8,17071.2421875,6.1075644493103,10.1466636657715
"149",81,3111,1224,216797.515625,135570.328125,42,20811.890625,311,31,79,86,8,81227.1875,7.56733560562134,9.94328022003174
"150",86,3115,1224,134593.46875,77551.9609375,131,32559.26953125,311,31,79,86,8,57041.5078125,6.0763373374939,10.3908176422119
"151",84,3111,1224,135280.375,91791.3515625,34,27829.259765625,311,31,79,86,8,43489.0234375,7.15390348434448,10.2338428497314
"152",82,3111,1224,177523.234375,118068.3359375,39,20156.111328125,311,31,79,86,8,59454.8984375,7.32941150665283,9.91126251220703
"153",83,3220,1278,45772.640625,8331.5673828125,28,4194.63671875,322,32,79,86,8,37441.07421875,7.19831895828247,8.34156227111816
"154",79,3220,1278,24893.53515625,9593.4814453125,20,5589.248046875,322,32,79,86,8,15300.0537109375,6.63987922668457,8.62860012054443
"155",82,3220,1278,86366.46875,8629.5283203125,26,4500.40771484375,322,32,79,86,8,77736.9375,8.00298881530762,8.4119234085083
"156",84,3220,1278,37815.95703125,5693.2939453125,23,3913.23681640625,322,32,79,86,8,32122.6640625,7.24182271957397,8.27212047576904
"157",80,3220,1278,17167.71875,4187,28,5194.908203125,322,32,79,86,8,12980.71875,6.13901567459106,8.55543422698975
"158",85,3220,1278,21891.693359375,5105.99560546875,24,3654.046875,322,32,79,86,8,16785.697265625,6.55022859573364,8.20359039306641
"159",86,3220,1278,38507.7109375,6529.48681640625,25,3415.11450195312,322,32,79,86,8,31978.224609375,7.15393447875977,8.13596630096436
"160",81,3220,1278,29586.775390625,11359.068359375,30,4832.94580078125,322,32,79,86,8,18227.70703125,6.40950059890747,8.48321151733398
"161",84,3420,1287,5750.09423828125,1293.43566894531,16,3201.60913085938,342,34,79,86,8,4456.65869140625,5.62956571578979,8.07140922546387
"162",79,3420,1287,11349.19140625,2303.71533203125,16,5515.9833984375,342,34,79,86,8,9045.4765625,6.33743143081665,8.61540508270264
"163",83,3420,1287,4989.01904296875,1462.39721679688,14,3571.77465820312,342,34,79,86,8,3526.62182617188,5.52903842926025,8.18081760406494
"164",85,3420,1287,5089.8310546875,2063.9326171875,16,2868.86694335938,342,34,79,86,8,3025.8984375,5.24237442016602,7.96167230606079
"165",80,3420,1287,9472,1513,18,4950.275390625,342,34,79,86,8,7959,6.09168672561646,8.50719833374023
"166",86,3420,1287,5220.2275390625,1804.97338867188,18,2569.82666015625,342,34,79,86,8,3415.25415039062,5.24563550949097,7.85159349441528
"167",81,3420,1287,6974.7431640625,955.166442871094,16,4441.302734375,342,34,79,86,8,6019.57666015625,5.93018341064453,8.39870262145996
"168",82,3420,1287,4955.64306640625,1983.41516113281,16,3983.48510742188,342,34,79,86,8,2972.22802734375,5.22447824478149,8.28991222381592
"169",79,3311,1314,55249.65234375,35750.69140625,30,4319.931640625,331,33,79,86,8,19498.9609375,6.47691917419434,8.37099456787109
"170",85,3311,1314,53394.546875,29414.89453125,27,4041.97021484375,331,33,79,86,8,23979.65234375,6.78912401199341,8.30448722839355
"171",83,3311,1314,43661.625,21832.76171875,26,4470.76513671875,331,33,79,86,8,21828.86328125,6.73289203643799,8.40531444549561
"172",86,3311,1314,62109.5546875,29819.72265625,35,5723.060546875,331,33,79,86,8,32289.83203125,6.82715940475464,8.65225887298584
"173",84,3311,1314,60576.84375,30413.814453125,26,4342.95751953125,331,33,79,86,8,30163.029296875,7.05627584457397,8.37631130218506
"174",80,3311,1314,51471.59765625,13886,33,4683.5302734375,331,33,79,86,8,37585.59765625,7.03786849975586,8.45180702209473
"175",81,3311,1314,53353.5,26047.6015625,35,4975.12451171875,331,33,79,86,8,27305.8984375,6.65951013565063,8.51220607757568
"176",82,3311,1314,43101.75,18184.646484375,27,4589.08984375,331,33,79,86,8,24917.103515625,6.82747268676758,8.43143653869629
"177",81,3693,1341,19333.537109375,11776.9775390625,35,806.72216796875,369,36,79,86,8,7556.5595703125,5.37482309341431,6.69297933578491
"178",82,3693,1341,9278.138671875,3864.62890625,25,2174.14697265625,369,36,79,86,8,5413.509765625,5.37777709960938,7.68439149856567
"179",86,3693,1341,7552.75,6114.4150390625,21,1643.73559570312,369,36,79,86,8,1438.3349609375,4.22671890258789,7.40472650527954
"180",79,3693,1341,19396.8203125,8737.1064453125,27,717.716247558594,369,36,79,86,8,10659.7138671875,5.97839021682739,6.57607412338257
"181",83,3693,1341,6354.65283203125,3519.28295898438,18,2015.26110839844,369,36,79,86,8,2835.36987304688,5.05955600738525,7.60850381851196
"182",84,3693,1341,4726.697265625,3419.07934570312,20,1870.21313476562,369,36,79,86,8,1307.61791992188,4.18023014068604,7.5338077545166
"183",80,3693,1341,13400.544921875,5973,25,625.851806640625,369,36,79,86,8,7427.544921875,5.6940746307373,6.43911361694336
"184",85,3693,1341,6773.88134765625,4522.32861328125,21,1737.494140625,369,36,79,86,8,2251.552734375,4.67485284805298,7.4601993560791
"185",85,3117,1458,4467.5830078125,1421.56518554688,16,7054.98291015625,311,31,79,86,8,3046.01782226562,5.24900150299072,8.86148929595947
"186",81,3117,1458,13559.3212890625,9245.3564453125,33,10087.13671875,311,31,79,86,8,4313.96484375,4.8731050491333,9.21901607513428
"187",84,3117,1458,10089.4326171875,3491.0498046875,36,7844.099609375,311,31,79,86,8,6598.3828125,5.21106100082397,8.96751689910889
"188",86,3117,1458,8900.6572265625,2152.10717773438,19,6411.251953125,311,31,79,86,8,6748.5498046875,5.87264394760132,8.76581001281738
"189",79,3117,1458,19637.259765625,14524.220703125,33,6204.798828125,311,31,79,86,8,5113.0390625,5.04304170608521,8.73307800292969
"190",80,3117,1458,13887,10501,28,8432.0771484375,311,31,79,86,8,3386,4.79519987106323,9.03979873657227
"191",82,3117,1458,19082.353515625,8548.7431640625,39,9576.3203125,311,31,79,86,8,10533.6103515625,5.59876489639282,9.16704845428467
"192",83,3117,1458,9447.470703125,4611.9345703125,37,8725.74609375,311,31,79,86,8,4835.5361328125,4.87282943725586,9.0740327835083
"193",85,3115,1485,280269.0625,221432.453125,47,748673.375,311,31,79,86,8,58836.609375,7.13237190246582,13.5260581970215
"194",79,3115,1485,267606.875,243508.203125,54,882708.4375,311,31,79,86,8,24098.671875,6.10092782974243,13.6907501220703
"195",86,3115,1485,262770.1875,134103.03125,46,695508.4375,311,31,79,86,8,128667.15625,7.93634271621704,13.4523983001709
"196",82,3115,1485,210528.90625,136907.34375,47,943118.75,311,31,79,86,8,73621.5625,7.35654544830322,13.756947517395
"197",83,3115,1485,209446.703125,130293.015625,45,872363.25,311,31,79,86,8,79153.6875,7.47248411178589,13.6789608001709
"198",81,3115,1485,196428.953125,146005.046875,51,1019571.75,311,31,79,86,8,50423.90625,6.89639520645142,13.8348932266235
"199",80,3115,1485,256119.484375,166580,50,1099132,311,31,79,86,8,89539.484375,7.49041175842285,13.9100313186646
"200",84,3115,1485,309272.125,177083.015625,46,807493.1875,311,31,79,86,8,132189.109375,7.96334743499756,13.6016902923584
"201",82,3117,1548,21085.17578125,11761.6552734375,21,7774.28662109375,311,31,79,86,8,9323.5205078125,6.09577322006226,8.95857715606689
"202",84,3117,1548,8226.4228515625,6625.67236328125,15,6641.64453125,311,31,79,86,8,1600.75048828125,4.6701774597168,8.80111503601074
"203",79,3117,1548,16470.306640625,10699.935546875,23,6828.39013671875,311,31,79,86,8,5770.37109375,5.52499723434448,8.82884407043457
"204",83,3117,1548,13118.8310546875,9090.83203125,20,7177.94970703125,311,31,79,86,8,4027.9990234375,5.30529260635376,8.87876892089844
"205",81,3117,1548,19804.470703125,9707.2392578125,21,8138.24267578125,311,31,79,86,8,10097.2314453125,6.17549419403076,9.00432968139648
"206",86,3117,1548,8522.255859375,4104.82275390625,15,5743.90576171875,311,31,79,86,8,4417.43310546875,5.68526363372803,8.65589427947998
"207",80,3117,1548,18819,12419,21,8423.5576171875,311,31,79,86,8,6400,5.71953105926514,9.03878784179688
"208",85,3117,1548,8105.55419921875,7001.11865234375,15,6158.7314453125,311,31,79,86,8,1104.435546875,4.29903936386108,8.72562599182129
"209",85,3117,1584,6588.919921875,3636.04150390625,12,1511.66076660156,311,31,79,86,8,2952.87841796875,5.50562906265259,7.32096433639526
"210",86,3117,1584,6105.59228515625,3724.28051757812,12,1330.70092773438,311,31,79,86,8,2381.31176757812,5.29050016403198,7.1934609413147
"211",83,3117,1584,6865.54345703125,4188.04345703125,13,1973.69653320312,311,31,79,86,8,2677.5,5.32768964767456,7.5876636505127
"212",80,3117,1584,8416,5964,17,3037.05590820312,311,31,79,86,8,2452,4.97144603729248,8.01864433288574
"213",84,3117,1584,5969.541015625,3986.38696289062,12,1723.85791015625,311,31,79,86,8,1983.15405273438,5.10753726959229,7.45232009887695
"214",82,3117,1584,7157.64697265625,3696.08544921875,13,2269.03295898438,311,31,79,86,8,3461.5615234375,5.58452558517456,7.7271089553833
"215",81,3117,1584,8368.005859375,3814.38305664062,13,2619.52319335938,311,31,79,86,8,4553.623046875,5.85872888565063,7.87074756622314
"216",79,3117,1584,9823.33203125,5320.39501953125,19,3536.28930664062,311,31,79,86,8,4502.93701171875,5.46804618835449,8.17083358764648
"217",85,3117,1656,3792.1728515625,2918.26513671875,12,2904.46069335938,311,31,79,86,8,873.90771484375,4.28806829452515,7.97400283813477
"218",83,3117,1656,5018.26513671875,4180.2177734375,18,3298.20458984375,311,31,79,86,8,838.04736328125,3.8407027721405,8.10113334655762
"219",86,3117,1656,5342.09716796875,3085.22143554688,12,2729.16821289062,311,31,79,86,8,2256.87573242188,5.23683023452759,7.91175222396851
"220",79,3117,1656,13451.1533203125,8901.3779296875,22,4306.61181640625,311,31,79,86,8,4549.775390625,5.33179092407227,8.36790657043457
"221",80,3117,1656,12558,7095,21,4021.61059570312,311,31,79,86,8,5463,5.56123113632202,8.29943752288818
"222",81,3117,1656,10469.9755859375,5029.71240234375,20,3760.1552734375,311,31,79,86,8,5440.26318359375,5.60585021972656,8.23221588134766
"223",82,3117,1656,8438.587890625,4437.9658203125,20,3519.7421875,311,31,79,86,8,4000.6220703125,5.29847288131714,8.1661434173584
"224",84,3117,1656,4526.59033203125,3547.04443359375,17,3093.65893554688,311,31,79,86,8,979.5458984375,4.05387592315674,8.037109375
"225",79,3117,1665,8036.294921875,5220.92333984375,19,4535.298828125,311,31,79,86,8,2815.37158203125,4.99841070175171,8.41964626312256
"226",85,3117,1665,5469.75146484375,3875.03393554688,11,3130.82470703125,311,31,79,86,8,1594.71752929688,4.9765567779541,8.04905128479004
"227",86,3117,1665,5993.6220703125,3859.19995117188,10,2929.21606445312,311,31,79,86,8,2134.42211914062,5.36336612701416,7.98249006271362
"228",82,3117,1665,7581.17626953125,4253.44677734375,12,3861.8212890625,311,31,79,86,8,3327.7294921875,5.62513875961304,8.2588939666748
"229",84,3117,1665,5969.00634765625,3270.3017578125,11,3351.6337890625,311,31,79,86,8,2698.70458984375,5.50263166427612,8.11720275878906
"230",80,3117,1665,6890,3919,17,4199.75048828125,311,31,79,86,8,2971,5.1634407043457,8.34278011322021
"231",81,3117,1665,7419.5556640625,3576.70581054688,14,4157.9921875,311,31,79,86,8,3842.84985351562,5.61491203308105,8.33278751373291
"232",83,3117,1665,6739.41357421875,4053.05053710938,14,3594.26489257812,311,31,79,86,8,2686.36303710938,5.25688600540161,8.18709468841553
"233",83,3420,1728,6378.90283203125,1173.39819335938,16,7751.99658203125,342,34,79,86,8,5205.5048828125,5.78488302230835,8.9557056427002
"234",84,3420,1728,6106.18359375,1006.3662109375,17,7235.466796875,342,34,79,86,8,5099.8173828125,5.7037467956543,8.88675022125244
"235",80,3420,1728,14762,2695,19,9655.0888671875,342,34,79,86,8,12067,6.45379066467285,9.1752405166626
"236",81,3420,1728,11474.4375,1802.28649902344,12,8952.912109375,342,34,79,86,8,9672.1513671875,6.69209957122803,9.09973430633545
